road_type,speed_kmh,time_period
主干道,54.980351814674314,平峰期
主干道,48.59321581303847,高峰期
主干道,73.42985863428255,平峰期
主干道,41.59970356948246,低峰期
主干道,19.051414538598102,平峰期
主干道,48.21792854245877,高峰期
主干道,38.38312201205839,高峰期
主干道,22.43953514776733,平峰期
主干道,34.447140274993295,平峰期
主干道,39.6241804773402,平峰期
主干道,62.09706324375728,平峰期
主干道,22.751275231531878,高峰期
主干道,50.24677901362926,平峰期
主干道,78.30720932281784,高峰期
主干道,42.377075464849774,高峰期
主干道,41.93639265502242,低峰期
主干道,55.79664779216548,高峰期
主干道,52.832723938704106,平峰期
主干道,66.2634333585603,平峰期
主干道,42.49333308151984,平峰期
主干道,55.53289367474445,平峰期
主干道,55.7715118331103,低峰期
主干道,39.96666160273046,低峰期
主干道,43.290297150269566,低峰期
主干道,44.83201242810345,低峰期
主干道,26.43450278039376,高峰期
主干道,39.1698240981954,低峰期
主干道,67.44246790150319,高峰期
主干道,60.565749235066754,平峰期
主干道,36.30096126426764,高峰期
主干道,44.76386777201051,高峰期
主干道,59.57084834141314,低峰期
主干道,51.6510853131333,平峰期
主干道,56.99866428736206,平峰期
主干道,53.011921781920115,低峰期
主干道,48.23117104095186,高峰期
主干道,42.51160975730425,低峰期
主干道,27.073371596096916,高峰期
主干道,55.383523282023866,低峰期
主干道,41.67371972988885,低峰期
主干道,20.281696592147334,平峰期
主干道,36.81511510182852,平峰期
主干道,57.78434534179218,平峰期
主干道,16.25753428101082,低峰期
主干道,29.557132272063093,平峰期
主干道,47.057001019788245,平峰期
主干道,66.08577965091398,低峰期
主干道,59.9996410340073,平峰期
主干道,67.5245192794496,高峰期
主干道,48.11672773089325,平峰期
主干道,41.8622934829945,高峰期
主干道,57.64960011649433,平峰期
主干道,31.50949080244116,低峰期
主干道,30.33925124648046,低峰期
主干道,27.673653372479716,平峰期
主干道,61.33326931447591,高峰期
主干道,32.481291337842606,平峰期
主干道,60.00905112774402,低峰期
主干道,47.22675425476581,平峰期
主干道,61.52609474316891,低峰期
主干道,28.419267279524075,高峰期
主干道,35.61726514976987,高峰期
主干道,51.809835965693175,低峰期
主干道,38.5356013994977,高峰期
主干道,7.599749272759732,低峰期
主干道,24.41610821385309,低峰期
主干道,28.301149589685103,低峰期
主干道,29.412808044593703,平峰期
主干道,55.226747727519445,高峰期
主干道,50.05573036267118,平峰期
主干道,47.433369200672395,平峰期
主干道,75.1300351235875,高峰期
主干道,62.6283668335175,平峰期
主干道,57.02728935301578,低峰期
主干道,22.571009099978628,平峰期
主干道,45.893099043464915,低峰期
主干道,49.480449934819,高峰期
主干道,38.77159156108768,平峰期
主干道,70.59569671173614,高峰期
主干道,45.76805865860947,低峰期
主干道,26.574768521431437,平峰期
主干道,30.039339438763708,低峰期
主干道,79.23513507339848,低峰期
主干道,38.698155340921595,低峰期
主干道,13.822065851990683,高峰期
主干道,36.00983279150249,高峰期
主干道,17.600707597742534,高峰期
主干道,58.759661977062,平峰期
主干道,15.677218813032825,低峰期
主干道,23.96692364494782,高峰期
主干道,45.05982840766684,低峰期
主干道,61.640702505246615,高峰期
主干道,43.95848897281005,低峰期
主干道,26.135318433014298,高峰期
主干道,47.73844486043014,高峰期
主干道,37.98303804035799,高峰期
主干道,61.99053259824167,高峰期
主干道,57.8218200211957,低峰期
主干道,36.94260806279006,高峰期
主干道,56.696592156046904,高峰期
主干道,49.06838421298734,高峰期
主干道,65.50214200080424,低峰期
主干道,56.05771960047863,高峰期
主干道,53.20493587316453,低峰期
主干道,64.91939218006443,平峰期
主干道,45.231070223364014,低峰期
主干道,33.40349316091394,平峰期
主干道,48.012596080411576,高峰期
主干道,39.66878543807179,高峰期
主干道,54.0629482372455,低峰期
主干道,45.92916052467281,高峰期
主干道,51.04405308630796,高峰期
主干道,26.938279006567292,低峰期
主干道,52.624298030334366,高峰期
主干道,25.721658197186862,平峰期
主干道,59.42640272303025,平峰期
主干道,59.44881564883558,高峰期
主干道,50.21931198910185,高峰期
主干道,49.65130362528797,平峰期
主干道,41.6451589408062,高峰期
主干道,35.951569925544355,平峰期
主干道,44.77531191855933,低峰期
主干道,74.74027382413755,平峰期
主干道,48.439783751820336,高峰期
主干道,24.813763439256455,高峰期
主干道,19.374615506412898,平峰期
主干道,23.428884727646896,平峰期
主干道,39.33605129597309,高峰期
主干道,63.986986265495176,高峰期
主干道,29.6477432044696,高峰期
主干道,66.32619726893239,低峰期
主干道,47.69172587604862,低峰期
主干道,52.25165502417478,平峰期
主干道,51.84059382575542,平峰期
主干道,53.85997945056567,低峰期
主干道,38.82951767966765,低峰期
主干道,9.983766161772884,平峰期
主干道,36.17464466301539,低峰期
主干道,31.68181221695734,平峰期
主干道,49.658437255564166,高峰期
主干道,48.28858376235507,平峰期
主干道,40.91430565372161,低峰期
主干道,71.33287470105131,低峰期
主干道,35.38907081060033,低峰期
主干道,11.613999939166648,平峰期
主干道,46.79185010108681,低峰期
主干道,62.83792458140921,平峰期
主干道,49.30741316404162,高峰期
主干道,39.65042258791435,高峰期
主干道,48.60671257710017,低峰期
主干道,72.58359846464256,平峰期
主干道,31.873079580589746,平峰期
主干道,45.46309776306379,低峰期
主干道,55.04914164240932,平峰期
主干道,48.808307859983955,低峰期
主干道,41.28199411132102,低峰期
主干道,38.60511200337286,高峰期
主干道,40.72208287962324,低峰期
主干道,52.98048488133999,平峰期
主干道,52.10658542788272,低峰期
主干道,76.42077875772816,高峰期
主干道,21.948157290205273,高峰期
主干道,71.36860034781901,平峰期
主干道,41.932855058632484,低峰期
主干道,43.6411946791783,平峰期
主干道,57.880997027390016,平峰期
主干道,57.78612615239962,低峰期
主干道,62.3492705087252,高峰期
主干道,65.62165933381428,平峰期
主干道,44.40253507074029,平峰期
主干道,65.81446321176068,高峰期
主干道,35.562657208174514,低峰期
主干道,40.420545364171375,低峰期
主干道,42.269773965257414,低峰期
主干道,37.10055580655199,高峰期
主干道,45.89784486518813,平峰期
主干道,58.44637082861119,高峰期
主干道,54.77018966177472,平峰期
主干道,35.80223500187591,平峰期
主干道,34.56718927340331,低峰期
主干道,32.16979506391099,低峰期
主干道,46.331877334767036,低峰期
主干道,21.28734813686371,高峰期
主干道,31.640994017217967,低峰期
主干道,38.117683909873435,高峰期
主干道,60.830564367935295,低峰期
主干道,43.017445932437255,低峰期
主干道,60.08788476698786,低峰期
主干道,47.81362189786461,高峰期
主干道,37.88551251270639,平峰期
主干道,38.50287150845047,高峰期
主干道,27.509128221324957,高峰期
主干道,81.04772888545766,高峰期
主干道,61.657688272686606,平峰期
主干道,54.05588363186299,高峰期
主干道,25.450354745879753,低峰期
主干道,38.22560866940806,平峰期
主干道,30.36999483464667,高峰期
主干道,46.91352349580868,高峰期
主干道,31.090391191040396,平峰期
主干道,34.94564129325826,高峰期
主干道,31.48267572991568,平峰期
主干道,41.403700128537885,低峰期
主干道,46.07137470655208,高峰期
主干道,41.801070839805284,高峰期
主干道,67.99359698117439,低峰期
主干道,57.16660356679707,高峰期
主干道,33.25450802101643,高峰期
主干道,49.88408522165133,平峰期
主干道,34.49008346905054,高峰期
主干道,39.07314107578968,低峰期
主干道,52.187958049140605,高峰期
主干道,54.984749858758654,平峰期
主干道,36.18851978566508,低峰期
主干道,28.42695619821737,低峰期
主干道,46.31555246586497,低峰期
主干道,51.51933612872915,低峰期
主干道,35.425667540749124,平峰期
主干道,57.248317763483975,平峰期
主干道,54.58939504898161,平峰期
主干道,35.20693446144591,平峰期
主干道,61.95243278788745,高峰期
主干道,62.410909264762395,平峰期
主干道,76.01502158435437,高峰期
主干道,70.67639576975662,低峰期
主干道,31.46080166213675,高峰期
主干道,58.874737812987014,高峰期
主干道,58.1944394488397,高峰期
主干道,39.77275200865696,平峰期
主干道,51.82387092099049,平峰期
主干道,16.83564524664273,低峰期
主干道,16.419214981605503,平峰期
主干道,19.28037089298976,高峰期
主干道,50.83885382140091,平峰期
主干道,51.547636978800924,平峰期
主干道,40.8917383023837,高峰期
主干道,70.81753693138896,低峰期
主干道,59.806131043639276,平峰期
主干道,21.025302228152537,低峰期
主干道,42.42038691171866,高峰期
主干道,30.90472025728044,平峰期
主干道,51.20993803082265,低峰期
主干道,44.541316128519426,低峰期
主干道,31.755324391403352,高峰期
主干道,70.41708795791904,平峰期
主干道,45.860953619381156,低峰期
主干道,38.75940690794638,低峰期
主干道,41.20290075809541,低峰期
主干道,69.2800206931294,低峰期
主干道,58.669119597510836,低峰期
主干道,42.56473337752323,低峰期
主干道,30.11865479850567,低峰期
主干道,32.457072927606305,低峰期
主干道,37.767860834929515,低峰期
主干道,52.60748638823331,低峰期
主干道,56.34797851480066,平峰期
主干道,34.11688261537436,高峰期
主干道,57.01140275057254,高峰期
主干道,31.37076168047854,高峰期
主干道,35.8233951905172,低峰期
主干道,23.25714718941808,高峰期
主干道,22.81038380724916,低峰期
主干道,31.208589588051982,平峰期
主干道,44.614023661659715,高峰期
主干道,30.090279290838144,平峰期
主干道,67.47126542558559,平峰期
主干道,31.01254520506562,低峰期
主干道,47.7591960375213,高峰期
主干道,64.80364450879001,平峰期
主干道,46.38768906410632,高峰期
主干道,39.54126263746468,平峰期
主干道,47.205128798303335,平峰期
主干道,36.57398003909034,低峰期
主干道,29.987862089359595,高峰期
主干道,54.19059429051704,低峰期
主干道,36.25332784370336,低峰期
主干道,59.05129895295639,低峰期
主干道,56.943941992903696,低峰期
主干道,47.494747640626855,低峰期
主干道,59.56328833632237,平峰期
主干道,36.83911172971754,高峰期
主干道,56.75665358482518,高峰期
主干道,56.67859345916775,低峰期
主干道,40.47867766132623,高峰期
主干道,38.55420916351251,平峰期
主干道,49.935428187412,低峰期
主干道,74.5236668274266,平峰期
主干道,41.51646808014745,平峰期
主干道,38.238414400599396,低峰期
主干道,62.67592202365166,平峰期
主干道,46.021988335490235,低峰期
主干道,57.99031597476904,平峰期
主干道,67.11946691272682,高峰期
主干道,16.394641708952623,高峰期
主干道,44.43630612826614,高峰期
主干道,41.5529444502634,低峰期
主干道,30.56503848832374,平峰期
主干道,16.220488637088938,平峰期
主干道,21.127527689589865,高峰期
主干道,46.56553172804127,高峰期
主干道,36.989459560217526,低峰期
主干道,32.97249619620342,低峰期
主干道,46.416410695721396,平峰期
主干道,34.61779424435891,低峰期
主干道,64.35270958167905,低峰期
主干道,35.686736412191046,低峰期
主干道,67.57982279958846,高峰期
主干道,44.54976401928147,高峰期
主干道,35.22150609187435,平峰期
主干道,34.13152863688224,低峰期
主干道,67.70691382696565,高峰期
主干道,55.43750069933475,低峰期
主干道,33.608727256298735,平峰期
主干道,46.786148523369135,低峰期
主干道,9.61981786979489,平峰期
主干道,25.02593522082007,平峰期
主干道,33.74566996238942,高峰期
主干道,33.37774104599227,低峰期
主干道,63.19522080120009,高峰期
主干道,16.28719990888793,低峰期
主干道,23.5829020637344,低峰期
主干道,51.78591724935555,平峰期
主干道,48.454084698826044,平峰期
主干道,39.75343746627964,低峰期
主干道,75.78733393195348,高峰期
主干道,54.26110637801993,平峰期
主干道,63.34237058484155,平峰期
主干道,44.23799822350328,低峰期
主干道,36.84626784679784,低峰期
主干道,37.018059339033684,平峰期
主干道,58.91497367058805,高峰期
主干道,56.59122506557063,平峰期
主干道,41.72087801273818,低峰期
主干道,52.0737608194353,平峰期
主干道,59.43927081025822,低峰期
主干道,36.54105780326567,平峰期
主干道,39.84906787913558,低峰期
主干道,51.69960752483079,低峰期
主干道,18.170096135509887,高峰期
主干道,51.98388263092798,低峰期
主干道,28.124264106790303,平峰期
主干道,59.12480086410758,低峰期
主干道,77.2167724086077,平峰期
主干道,34.54247527775647,高峰期
主干道,24.755343977062438,平峰期
主干道,42.30137053797712,高峰期
主干道,41.021103253203435,高峰期
主干道,54.91085736688481,低峰期
主干道,48.510919663414704,高峰期
主干道,40.55504576026973,平峰期
主干道,46.359204025871634,高峰期
主干道,28.167713773372117,高峰期
主干道,57.438225650824,低峰期
主干道,69.26941714432331,平峰期
主干道,27.036042933309403,高峰期
主干道,21.31120533851254,低峰期
主干道,38.96867359878223,低峰期
主干道,26.67794284315013,平峰期
主干道,25.856734753482733,低峰期
主干道,23.969722565281852,高峰期
主干道,42.09596405988901,低峰期
主干道,38.828662955159274,平峰期
主干道,50.598853862027546,平峰期
主干道,36.55478707630998,低峰期
主干道,26.750353566889885,高峰期
主干道,44.74675530127322,低峰期
主干道,29.12165936483567,平峰期
主干道,52.68256678930786,低峰期
主干道,20.00665798742074,低峰期
主干道,12.526712866319155,高峰期
主干道,20.853409494969164,低峰期
主干道,38.7252087008781,高峰期
主干道,40.69305215655193,低峰期
主干道,47.05412675202155,低峰期
主干道,36.52946469003082,高峰期
主干道,32.302380633446816,高峰期
主干道,66.49911855940317,平峰期
主干道,62.53328127850591,高峰期
主干道,59.793036462922885,低峰期
主干道,49.633444399039455,平峰期
主干道,50.8275948578915,高峰期
主干道,32.92203171416835,高峰期
主干道,47.16537432338149,平峰期
主干道,30.901991699677783,低峰期
主干道,29.20090049069747,低峰期
主干道,20.7376533113764,平峰期
主干道,51.09107372940076,低峰期
主干道,47.4550764334458,高峰期
主干道,40.45672683179728,低峰期
主干道,38.49290119368273,高峰期
主干道,17.548402669236136,低峰期
主干道,48.845993388657575,高峰期
主干道,40.26689905655463,平峰期
主干道,58.43995815620452,高峰期
主干道,47.193170338463794,低峰期
主干道,55.58675827806047,高峰期
主干道,44.8913940210878,低峰期
主干道,47.725168082333916,低峰期
主干道,58.96689416531758,高峰期
主干道,42.114161034923846,低峰期
主干道,52.07782332302246,平峰期
主干道,38.347133777993996,低峰期
主干道,43.0333963556325,平峰期
主干道,68.90285997914224,平峰期
主干道,54.60760022935639,低峰期
主干道,36.8781163709453,平峰期
主干道,51.34378740340879,平峰期
主干道,25.800280895613067,高峰期
主干道,41.682116780711524,平峰期
主干道,30.698635487662454,平峰期
主干道,51.77859296450005,平峰期
主干道,42.16602642497708,平峰期
主干道,49.25217713364763,平峰期
主干道,56.6126927781484,低峰期
主干道,38.09678611384425,平峰期
主干道,38.63273525198756,低峰期
主干道,44.44444229101298,低峰期
主干道,32.092555884068055,低峰期
主干道,44.83180517726565,高峰期
主干道,45.623441889503326,高峰期
主干道,48.43410322746822,低峰期
主干道,51.29325662870869,高峰期
主干道,20.95325616104694,平峰期
主干道,25.72317752153066,低峰期
主干道,27.492236192285073,低峰期
主干道,46.38912001839742,低峰期
主干道,40.73436211379009,高峰期
主干道,10.98413147797433,高峰期
主干道,74.20567212708043,高峰期
主干道,15.165463983812366,平峰期
主干道,45.45635520063715,高峰期
主干道,53.45059562647324,低峰期
主干道,34.20319538476167,高峰期
主干道,54.599395359922994,高峰期
主干道,29.87733780922775,高峰期
主干道,47.56652102899017,高峰期
主干道,12.291797662627621,低峰期
主干道,62.59843636940247,高峰期
主干道,45.01313379360931,低峰期
主干道,21.07931393185771,高峰期
主干道,54.431314717917694,平峰期
主干道,69.48228365767942,平峰期
主干道,31.103843031092715,低峰期
主干道,41.84682087155254,低峰期
主干道,37.27764155458908,平峰期
主干道,33.44674627903014,平峰期
主干道,31.866568493501056,高峰期
主干道,35.30312685719536,平峰期
主干道,36.11429309268938,低峰期
主干道,39.65304879295435,低峰期
主干道,38.5638502354436,平峰期
主干道,56.41756519610498,低峰期
主干道,55.078144747388976,高峰期
主干道,21.997490837820354,高峰期
主干道,36.09614460914153,平峰期
主干道,63.75835869765599,低峰期
主干道,49.41037439416372,平峰期
主干道,50.01706057587728,低峰期
主干道,48.58467627095643,低峰期
主干道,41.07508370936313,低峰期
主干道,44.3842831404035,高峰期
主干道,38.94151633703379,低峰期
主干道,57.83602877964286,高峰期
主干道,39.078326148694764,低峰期
主干道,43.30565302156334,平峰期
主干道,56.03006179878761,高峰期
主干道,40.08311994109246,高峰期
主干道,43.939199266496814,高峰期
主干道,39.62703013068336,平峰期
主干道,43.659976148153795,高峰期
主干道,40.135169386347066,平峰期
主干道,36.96214910145903,低峰期
主干道,34.38070604046146,低峰期
主干道,42.413238569575654,平峰期
主干道,60.27357316647955,高峰期
主干道,54.35545601336962,高峰期
主干道,21.312274857433863,平峰期
主干道,38.56275759500094,低峰期
主干道,35.42492146710168,平峰期
主干道,21.56515257599959,高峰期
主干道,49.129177936512264,高峰期
主干道,43.558631712469,高峰期
主干道,75.34413114459878,高峰期
主干道,39.98969498643593,低峰期
主干道,33.35736652653169,低峰期
主干道,31.905925580141087,低峰期
主干道,38.226140201293816,高峰期
主干道,53.854899366625176,高峰期
主干道,55.57302122695606,高峰期
主干道,88.8923600777744,平峰期
主干道,26.901277069387827,高峰期
主干道,46.293523129457945,低峰期
主干道,34.73577695361438,低峰期
主干道,50.25749657687097,低峰期
主干道,65.747357537002,平峰期
主干道,57.93167068550602,低峰期
主干道,26.885932386503086,平峰期
主干道,55.26986311504571,平峰期
主干道,13.299738101425966,平峰期
主干道,9.30120956728466,高峰期
主干道,41.2642415820047,高峰期
主干道,54.16020336318694,低峰期
主干道,50.222952795269684,低峰期
主干道,73.58682351544003,平峰期
主干道,46.63990474443674,高峰期
主干道,43.397119488163376,低峰期
主干道,62.32789260421878,低峰期
主干道,39.38800977763445,高峰期
主干道,50.83122455385714,平峰期
主干道,51.73464216632514,低峰期
主干道,30.423479133901598,低峰期
主干道,50.81200189145132,高峰期
主干道,77.77540392966645,高峰期
主干道,62.04974559563318,平峰期
主干道,32.410656949372814,平峰期
主干道,80.07976410831841,低峰期
主干道,55.339045036879604,平峰期
主干道,51.36374329462516,低峰期
主干道,43.54167661892875,低峰期
主干道,55.24058471620347,高峰期
主干道,46.67676946994784,低峰期
主干道,45.29466683941269,高峰期
主干道,43.00336704723955,低峰期
主干道,59.606504039086396,低峰期
主干道,57.94409566863336,低峰期
主干道,42.75908679596363,平峰期
主干道,22.215231246668782,平峰期
主干道,45.54099090573485,高峰期
主干道,34.231854606313064,低峰期
主干道,37.8963102027299,高峰期
主干道,43.127213723599965,高峰期
主干道,29.095260149534376,低峰期
主干道,20.8455276673326,平峰期
主干道,49.379598001001774,平峰期
主干道,45.402442963872225,高峰期
主干道,44.82886381717252,平峰期
主干道,52.6614988289087,低峰期
主干道,35.10693191605337,低峰期
主干道,49.98710146623162,平峰期
主干道,65.06133062359085,平峰期
主干道,41.179410886923556,高峰期
主干道,73.4907564145192,平峰期
主干道,45.7499164068046,高峰期
主干道,32.21431137211812,低峰期
主干道,57.745260373925696,低峰期
主干道,43.31159206280732,低峰期
主干道,60.78825741897509,平峰期
主干道,51.20019433032304,平峰期
主干道,40.08256546328991,平峰期
主干道,67.81522412013597,高峰期
主干道,37.50943193521268,高峰期
主干道,12.515715092282969,高峰期
主干道,58.208695062815266,低峰期
主干道,50.24897992116663,高峰期
主干道,64.25578781599829,平峰期
主干道,31.774892124627243,平峰期
主干道,41.29272513882312,低峰期
主干道,39.59937339251325,平峰期
主干道,59.00643112874879,平峰期
主干道,54.76275270018408,平峰期
主干道,48.22200563575708,高峰期
主干道,48.31867055983151,高峰期
主干道,27.73543256739394,平峰期
主干道,56.5302320533008,平峰期
主干道,56.83681535235301,平峰期
主干道,79.36660761928108,平峰期
主干道,52.061774615928655,高峰期
主干道,54.486880292222644,低峰期
主干道,52.1640169149344,平峰期
主干道,34.549428490518295,高峰期
主干道,63.74102144716275,平峰期
主干道,44.16380732814204,低峰期
主干道,42.105617211499464,高峰期
主干道,42.97779711458402,高峰期
主干道,44.01084587500565,低峰期
主干道,37.70386366999423,低峰期
主干道,48.22857919781552,高峰期
主干道,43.550872727146924,低峰期
主干道,42.27435911959795,平峰期
主干道,52.347374322697476,低峰期
主干道,46.13683031780802,低峰期
主干道,36.687960806845155,高峰期
主干道,33.54689119386204,低峰期
主干道,46.47602500222303,高峰期
主干道,33.80052241444616,平峰期
主干道,32.72082371924471,低峰期
主干道,32.93284892892599,低峰期
主干道,48.824770987166055,高峰期
主干道,62.903137065074056,高峰期
主干道,50.216409723403366,低峰期
主干道,58.30232568641075,高峰期
主干道,43.95447121323266,低峰期
主干道,47.133378010445746,平峰期
主干道,69.79493503272975,低峰期
主干道,57.430574814105135,平峰期
主干道,59.05540097113266,平峰期
主干道,41.03693054500246,高峰期
主干道,44.92098335021273,高峰期
主干道,51.08496685799837,高峰期
主干道,35.90397356629594,高峰期
主干道,9.552314084381537,低峰期
主干道,50.9470045744327,平峰期
主干道,59.420497320748915,低峰期
主干道,45.82802630692774,平峰期
主干道,36.0613883878043,平峰期
主干道,40.03955781835839,平峰期
主干道,14.575904391318135,低峰期
主干道,40.00161018956396,高峰期
主干道,28.273727893870504,低峰期
主干道,34.5053756689879,平峰期
主干道,27.514750895243555,低峰期
主干道,25.7853384834221,平峰期
主干道,29.9383136286233,高峰期
主干道,54.49227954163649,高峰期
主干道,37.35315406560396,低峰期
主干道,28.381121607077066,高峰期
主干道,56.31021107091733,平峰期
主干道,46.93458161717845,平峰期
主干道,9.545016899938098,高峰期
主干道,59.934365133836586,高峰期
主干道,46.08110088204681,高峰期
主干道,56.55560893611095,低峰期
主干道,41.621664924585865,低峰期
主干道,69.07035944821548,平峰期
主干道,39.271670348110064,低峰期
主干道,5.462415457301912,低峰期
主干道,31.659446006627224,平峰期
主干道,52.53208693951657,平峰期
主干道,47.386297887657996,高峰期
主干道,43.162286402327915,高峰期
主干道,30.20420893055117,低峰期
主干道,45.276287792798115,平峰期
主干道,44.78436580320531,低峰期
主干道,44.630263959845045,低峰期
主干道,53.06505177302845,平峰期
主干道,47.72653343075726,平峰期
主干道,41.2155648618228,平峰期
主干道,29.96152725003666,平峰期
主干道,65.3999290584367,低峰期
主干道,74.72402103977025,低峰期
主干道,71.16314733888092,低峰期
主干道,55.486213301162664,平峰期
主干道,19.873787993073535,高峰期
主干道,18.03997533100096,低峰期
主干道,36.773656663078654,高峰期
主干道,44.17872666178838,高峰期
主干道,43.562593788625406,高峰期
主干道,47.90627749013813,平峰期
主干道,24.11330210245218,平峰期
主干道,69.11129020622026,低峰期
主干道,67.5785803410962,低峰期
主干道,25.329691621201714,平峰期
主干道,17.07684707757529,平峰期
主干道,43.65381995977329,高峰期
主干道,63.93135744038768,平峰期
主干道,44.51729152306477,平峰期
主干道,48.899329598163476,平峰期
主干道,38.40432659345502,平峰期
主干道,47.1941856571703,高峰期
主干道,59.16715698297754,低峰期
主干道,51.181638077058565,高峰期
主干道,53.632630916350266,平峰期
主干道,20.051482811407652,平峰期
主干道,77.07423474688133,低峰期
主干道,20.231192353649703,低峰期
主干道,47.34633030631001,低峰期
主干道,42.74328380622773,高峰期
主干道,43.396402648638855,低峰期
主干道,58.04738522094019,平峰期
主干道,34.382837985049775,平峰期
主干道,38.50938558094371,平峰期
主干道,27.80092205481716,高峰期
主干道,61.832382756226586,低峰期
主干道,48.99128131600561,低峰期
主干道,54.558271370329805,低峰期
主干道,57.17975778951025,低峰期
主干道,74.8711914092077,平峰期
主干道,72.254187378088,高峰期
主干道,49.845624356810696,低峰期
主干道,47.369440466294414,平峰期
主干道,37.017871950572705,平峰期
主干道,56.162366683419606,高峰期
主干道,55.60669438443015,低峰期
主干道,34.05912998444739,高峰期
主干道,55.79674427500939,低峰期
主干道,60.1253174054102,高峰期
主干道,28.17530065575611,低峰期
主干道,47.84870956380167,低峰期
主干道,44.014065834713506,高峰期
主干道,44.919202400788684,低峰期
主干道,30.710201559007924,高峰期
主干道,17.601663613061508,高峰期
主干道,33.66875549626413,低峰期
主干道,31.56812529420898,低峰期
主干道,50.298346013202824,高峰期
主干道,50.542696744746365,平峰期
主干道,49.68888345230297,高峰期
主干道,24.049039901578098,平峰期
主干道,28.206624382926694,平峰期
主干道,35.749909723826576,高峰期
主干道,45.34714518848915,高峰期
主干道,39.97338682007958,高峰期
主干道,49.659586493471835,平峰期
主干道,59.63205475106264,高峰期
主干道,30.01059288560503,高峰期
主干道,30.580942512742876,低峰期
主干道,47.03039979138325,低峰期
主干道,43.76954045536263,低峰期
主干道,56.15045342260371,高峰期
主干道,45.11364989667093,高峰期
主干道,71.10781844756089,高峰期
主干道,21.181878467079283,平峰期
主干道,57.603252899461225,平峰期
主干道,47.98989294157739,低峰期
主干道,23.954983994586897,平峰期
主干道,13.980610689708634,平峰期
主干道,28.124714001290386,平峰期
主干道,63.13631567209138,低峰期
主干道,61.42847333892563,低峰期
主干道,43.07021272491954,平峰期
主干道,39.56590524761079,高峰期
主干道,32.15854505068198,低峰期
主干道,42.18916020965239,平峰期
主干道,37.88757471752517,高峰期
主干道,70.64913076499401,高峰期
主干道,26.451665997768988,低峰期
主干道,50.886565561143414,高峰期
主干道,71.3560701229675,低峰期
主干道,56.61874223733679,平峰期
主干道,28.135849447137595,低峰期
主干道,21.86504703615974,高峰期
主干道,49.116018075785355,低峰期
主干道,47.25784808353044,低峰期
主干道,63.486136458700216,平峰期
主干道,53.226717730266394,高峰期
主干道,37.72740113746703,低峰期
主干道,36.70927907088127,平峰期
主干道,25.407634492815696,平峰期
主干道,46.94046507419625,平峰期
主干道,23.93327623750105,平峰期
主干道,58.64985521391786,平峰期
主干道,53.837328168282966,低峰期
主干道,53.361840007090116,低峰期
主干道,25.172593323783115,高峰期
主干道,42.750548983347954,低峰期
主干道,39.160415688696446,高峰期
主干道,46.54209576689139,高峰期
主干道,52.92769321208924,高峰期
主干道,37.296044243469865,低峰期
主干道,37.860247135121654,平峰期
主干道,55.198917548029776,高峰期
主干道,28.057500558252517,平峰期
主干道,33.80007845368956,高峰期
主干道,45.08755248051062,低峰期
主干道,58.49580559544301,高峰期
主干道,30.46837892386487,低峰期
主干道,71.84548484394575,平峰期
主干道,24.740058582515598,低峰期
主干道,68.25418236117848,平峰期
主干道,62.99385223490109,低峰期
主干道,23.548476116254072,高峰期
主干道,20.516949945434853,高峰期
主干道,55.797962532708354,低峰期
主干道,39.33898222423095,平峰期
主干道,29.895794255871017,平峰期
主干道,72.17551813472245,平峰期
主干道,27.09146339700675,低峰期
主干道,34.09592103641958,低峰期
主干道,35.874025303532996,低峰期
主干道,5.0,低峰期
主干道,46.370516386599775,平峰期
主干道,31.326621669912306,平峰期
主干道,57.158041722446065,低峰期
主干道,59.11894084439641,低峰期
主干道,48.47581500321287,平峰期
主干道,48.645699444804734,平峰期
主干道,47.453836715494134,高峰期
主干道,34.493937229977575,低峰期
主干道,35.77758074326482,高峰期
主干道,64.84840421662369,平峰期
主干道,56.02862166434434,平峰期
主干道,48.091304767575004,低峰期
主干道,54.000979895285425,高峰期
主干道,44.08374706830368,平峰期
主干道,47.77420153989118,高峰期
主干道,53.91775366755157,高峰期
主干道,13.885787695056157,高峰期
主干道,58.59208377137067,高峰期
主干道,57.515103317356605,高峰期
主干道,33.289675843388146,低峰期
主干道,63.661537742350845,低峰期
主干道,11.740278230089666,高峰期
主干道,50.29429627220629,低峰期
主干道,45.5989956983438,平峰期
主干道,40.3579338795084,高峰期
主干道,45.2905099123097,低峰期
主干道,53.740958374913454,低峰期
主干道,17.916476190221957,平峰期
主干道,60.01446885433474,平峰期
主干道,38.845897314287754,平峰期
主干道,60.231792722620185,平峰期
主干道,54.65276516474914,高峰期
主干道,38.53394788586506,低峰期
主干道,43.8101070543568,低峰期
主干道,44.69130859363703,平峰期
主干道,69.0939057109001,低峰期
主干道,27.893313198449206,低峰期
主干道,38.42890714828039,低峰期
主干道,21.267179236872874,平峰期
主干道,46.858623684541044,低峰期
主干道,35.647364797645,低峰期
主干道,37.46742739721133,低峰期
主干道,67.27035603898136,高峰期
主干道,32.649457160796906,高峰期
主干道,42.60716927900817,低峰期
主干道,38.120995707152105,低峰期
主干道,39.06254434995108,低峰期
主干道,86.5768441423746,低峰期
主干道,18.975364545811868,低峰期
主干道,54.66102814492435,低峰期
主干道,81.41060076569526,高峰期
主干道,61.18628657020779,平峰期
主干道,45.70413248174638,低峰期
